Probe name,Rating in cell,Rating in organism,Number of Ratings,Unsuitable,URL,Target name,Target class,Target subclass,Published on,Uniprot ID,InChI key,SMILES,PAINS,Toxicophore,ChEMBL ID,canSAR ID,Reference (PMID),Mechanism of action,Potency value,Potency assay,Potency value in cells,Potency assay (cells),Potency in cells,Organism,Dose,Control compound
MK-2894,3.3,3.7,3.0,No,https://www.chemicalprobes.org/mk-2894,PTGER4,GPCR,Prostaglandin receptor,2023-06-12,P35408,QJZQFVRFJCGDKF-UHFFFAOYSA-N,Cc1sc(C)c(C(=O)NC2(c3ccc(C(=O)O)cc3)CC2)c1Cc1ccc(C(F)(F)F)cc1,No,No,CHEMBL597997,578727,,Antagonist,0.56 ± 0.10 nM,Radio ligand binding assays performed on HEK293 membranes,"2.5 ± 0.7 nM, 11 ± 9 nM","The EP4 functional assay measured the inhibition of PGE2-induced cAMP accumulation in HEK 293 cells, blockade of inhibition of TNFα-induced IP-10 release",IC50,"Mouse, Rat, Dog, Monkey (Cynomolgus)","5 mg/Kg IV, 20 mg/Kg PO, 5 mg/Kg IV, 20 mg/Kg, 1 mg/Kg IV, 5 mg/Kg PO",
APITOLISIB,3.0,3.0,2.0,No,https://www.chemicalprobes.org/gdc-0980,"PIK3CA, PIK3CB, PIK3CG, PIK3CD, MTOR","Kinase, Kinase, Kinase, Kinase, Kinase","PI3/PI4, PI3/PI4, PI3/PI4, PI3/PI4, PI3/PI4",2023-06-12,"P42336, P42338, P48736, O00329, P42345",YOVVNQKCSKSHKT-HNNXBMFYSA-N,Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,No,No,CHEMBL1922094,643373,,Inhibitor,"4.8 nM, 27 nM, 14 nM, 6.7 nM, 17 nM",fluorescence polarization assay,"307 nM, 255 nM","Cell Proliferation assay, Cell Proliferation assay; activating mutation of PI3Kα",IC50,Mouse,"1 mg/Kg, 5 mg/Kg, 50 mg/Kg",
Idelalisib,4.0,0.0,2.0,No,https://www.chemicalprobes.org/idelalisib,PIK3CD,Kinase,PI3/PI4 family,2023-06-12,O00329,IFSDAJWBUCMOAH-HNNXBMFYSA-N,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,No,No,CHEMBL2216870,379664,,Inhibitor,2.5 nM,Enzymatic assay using recombinant protein at Km ATP,8 nM,PI3K class I isoform-specific cell-based assay. Basophil activation was measured in isolated peripheral blood mononuclear cell or whole blood p110δ was activated with anti-FCϵRI.,EC50,,,
(R)-SKBG-1,3.0,0.0,2.0,No,https://www.chemicalprobes.org/r-skbg-1,NONO,DNA Binding,,2023-05-18,Q15233,SXQZEMXQTRNLRZ-HXUWFJFHSA-N,COc1ccc(CNC(=O)[C@H]2CN(C(=O)CCl)CCN2S(=O)(=O)c2ccc(OC)cc2)cc1,No,Yes,,3935410,,Covalent Binder,,,"3100 nM, 5500 nM, 630 nM, 20 µM","Depletion of AR-FL mRNA (QuantiGene assay), Depletion of AR-V7 mRNA measured by QuantiGene assays, Effects of (R)-SKBG-1 on the growth of 22Rv1 cells expressing exogenous NONO-WT (NONO-C145S EC50 3900 nM), induction","IC50, EC50, Activity",,,(S)-SKBG-1N
PRALSETINIB,0.0,0.0,0.0,No,https://www.chemicalprobes.org/pralsetinib,RET,Kinase,Tyrosine Kinase,2023-05-17,P07949,GBLBJPZSROAGMF-RWYJCYHVSA-N,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,No,No,CHEMBL4582651,3218777,,Inhibitor,0.78 nM,In Vitro Biochemical Activity Assay,17 nM,Inhibition of cell proliferation transfected with NSCLC related KIF5B-RET fusion,IC50,Mouse,10 mg/Kg,
LAROTRECTINIB,4.0,4.0,1.0,No,https://www.chemicalprobes.org/larotrectinib,"NTRK1, NTRK2, NTRK3","Kinase, Kinase, Kinase","Tyr kinase, Tyr kinase, Tyr kinase",2023-05-17,"P04629, Q16620, Q16288",NYNZQNWKBKUAII-KBXCAEBGSA-N,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,No,No,CHEMBL3889654,401319,,Inhibitor,"1.2 nM, 2.1 nM",Activity assay using 10 µM ATP,"8 nM, 1.9 nM, 6 nM, 8.1 nM, 10.6 nM","MTS assay measuring anti-proliferation of Ba/F3 cells expressing the MPRIP-NTRK1, Inhibition of activation of TRKA, downstream signalling, in cells expressing CD74-NTRK1 (CD74-TRKA), Inhibition of activation of TRKA in KM12 cells expressing endogenous TPM3-NTRK1, downstream signalling, and proliferation",IC50,Mouse,30 mg/Kg BID,
BI-5524,4.0,3.3,3.0,No,https://www.chemicalprobes.org/bi-5524,ELANE,Enzyme,peptidase S1 family,2023-05-17,P08246,DOVSNSDMRJVTMR-JOCHJYFZSA-N,CC(C)(O)CNC(=O)N1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)[C@H]1c1ccc(C#N)cc1,No,No,CHEMBL4112323,751766,,Inhibitor,0.5 nM,hNE inhibitor assay,0.4 nM,Inhibition of zymosan-stimulated NE activity in human plasma,EC50,"Mouse, Rat",1 uM/Kg,CANSAR748058
GW0742,0.0,0.0,0.0,No,https://www.chemicalprobes.org/gw0742,PPARD,Nuclear Hormone Receptor,Nuclear Receptor 1C2,2023-05-15,Q03181,HWVNEWGKWRGSRK-UHFFFAOYSA-N,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)c(F)c3)nc2C)ccc1OCC(=O)O,No,No,CHEMBL38508,322852,,Agonist,"0.4 nM, 1 nM","competitive TR-FRET assay, Inhibition of human PPARD","1 nM, 30 ± 3.6 nM","cell-based transactivation assay, Transactivation assays of human and mouse variant in transfected cells",EC50,,,
XL01126,0.0,0.0,0.0,No,https://www.chemicalprobes.org/xl01126,LRRK2,Kinase,TKL,2023-04-02,Q5S007,HKSBXNVKPFTBIG-WUEKOBJSSA-N,CNc1nc(Nc2ccc(C(=O)N3CCN(CC4CCC(CSC(C)(C)[C@H](NC(=O)C5(F)CC5)C(=O)N5C[C@H](O)C[C@H]5C(=O)NCc5ccc(-c6scnc6C)cc5)CC4)CC3)cc2OC)ncc1Cl,No,Yes,,3935385,,Degrader (PROTAC),12.4 nM,kinase activity assay,"32 nM, 14 nM, 54 nM, 15 nM, 1.4 µM","Degradation of WT-LRRK2 Dmax 82% after 4 h, Degradation of G2019S-LRRK2 Dmax 90% after 4h, Time-dependent pRab10 dephosphorylation (WT-pRab10 after 4 h), Time-dependent pRab10 dephosphorylation (G2019S-pRab10 after 4h), NanoBRET target engagement assay","DC50, EC50, IC50",Mouse,"5 mg/Kg, 30 mg/Kg",cis-XL01126
AZD8055,4.0,4.0,2.0,No,https://www.chemicalprobes.org/azd8055,MTOR,Kinase,PI3/PI4,2023-04-02,P42345,KVLFRAWTRWDEDF-IRXDYDNUSA-N,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CO,No,No,CHEMBL1801204,574349,,Inhibitor,"0.13 ± 0.05 nM, 0.8 ± 0.2 nM, 1.3nM","Alpha-screen using truncated recombinant mTOR enzyme, Alpha-Screen using native mTOR enzyme complexes extracted from HeLa cells., enzymatic assay using different ATP concentrations","24 ± 9 nM, 27 ± 3 nM, 1 µM","High-throughput immunocytochemical screening assay in MDA-MB-468 cells detecting phosphorylation of AKT at Ser473 (mTORC2 substrate), High-throughput immunocytochemical screening assay in MDA-MB-468 cells detecting phosphorylation of ribosomal protein S6 at Ser235/236 (indirect substrate of mTORC1), Western blot assessing phosphorylation of the SGK substrate NDRG1, autophagy assay assessing increase of LC3","IC50, INH, Activity",Mouse,2.5 and 10 mg/Kg,
SN-011,0.0,0.0,0.0,No,https://www.chemicalprobes.org/sn-011,STING1,Transmembrane protein,STING family,2023-04-02,Q86WV6,GPXQUPCJIJBXHJ-UHFFFAOYSA-N,O=C(Nc1ccc(O)c(NS(=O)(=O)c2ccc(F)cc2)c1)c1ccc(-c2ccccc2)cc1,No,Yes,,3935387,,Inhibitor,4.03 nM,surface plasmon resonance (SPR) measuring the binding affinity and kinetics between SN-011 and soluble human STING,"127.5 nM, 107.1 nM, 502.8 nM, 76 nM, 1 µM","inhibit 2′3′-cGAMP-induced Ifnb mRNA expression in MEFs, 2′3′-cGAMP-induced Ifnb mRNA expression in mouse bone marrow-derived macrophages (BMDMs), inhibit 2′3′-cGAMP-induced Ifnb mRNA expression in human foreskin fibroblasts (HFFs), Quantitative PCR of Ifnb mRNA after 6 h treatment with SN-011 and subsequent stimulation with HT-RNA.
No effect on basal Ifnb mRNA expression., suppression of the induction of Ifnb, Cxcl10, and Il6 mRNA activated by various canonical STING stimulators (ISD, HT-DNA, HSV-1, c-di-GMP, and 2′3′-cGAMP.","IC50, INH",Mouse,5 mg/Kg,SN-100
KHK-IN-1,4.0,3.0,1.0,No,https://www.chemicalprobes.org/khk-in-1,KHK,Kinase,Carbohydrate kinase,2023-10-09,P50053,HFLMLZKGLUEWBU-UHFFFAOYSA-N,CSc1ccccc1Nc1nc(N2CCNCC2)nc2c(NCC3CC3)ncnc12,No,No,CHEMBL2017214,293552,,Inhibitor,12 nM,Inhibition of recombinant human hepatic KHK (KHK-C) Fluorescence Polarization (FP) Assay,400 nM,Inhibition of F1P production in HepG2 cell lysates,IC50,Rat,10 mg/Kg,
Ervogastat,4.0,4.0,2.0,No,https://www.chemicalprobes.org/ervogastat,DGAT2,Enzyme,Acyltransferase,2023-10-09,Q96PD7,UKBQFBRPXKGJPY-INIZCTEOSA-N,CCOc1cccnc1Oc1cncc(-c2ncc(C(=O)N[C@H]3CCOC3)cn2)c1,No,No,CHEMBL4760665,2865424,,Inhibitor,17.2 nM,Radiolabelled incorporation assay,2.79 nM,Inhibition of [14C]-glycerol incorporation into triglycerides in primary hepatocytes,IC50,"Rat, Monkey (Cynomolgus)","1 mg/Kg, 5 mg/Kg",
TP-060,1.0,0.0,1.0,No,https://www.chemicalprobes.org/tp-060,UGCG,Enzyme,Glycosyltransferase,2023-10-06,Q16739,OAZAPIKYVGRNCO-UHFFFAOYSA-N,CC(C)(O)c1ccc(N2Cc3c(ccnc3-c3ccc(F)cc3OCC(F)(F)F)C2=O)cc1,No,No,CHEMBL5078078,3886348,,Inhibitor,31 nM,Enzymatic assay,7.6 nM,Cellular GlcCer reduction,EC50,Mouse,"0.5 mg/Kg, 5 mg/Kg",CANSAR3897548
YKL-01-116,3.0,0.0,1.0,No,https://www.chemicalprobes.org/ykl-01-116,CDK7,Kinase,CMGC,2023-03-02,P50613,VBYGXNURPHQSPG-MUUNZHRXSA-N,C=CC(=O)Nc1ccc(C(=O)Nc2cccc(Nc3n[nH]c4c3CN(C(=O)N[C@H](CN(C)C)c3ccccc3)C4(C)C)c2)cc1,No,Yes,CHEMBL4434871,3129634,,Inhibitor,7.6 nM,Biochemical Radioactivity Assay,,"YKL-1-116 dose-dependently targets CDK7 in HCT116, Jurkat, Kuramochi, OVCAR8, and COV362 cancer cells as assessed by intracellular target engagement",,,,
AZD5153,3.5,3.0,2.0,No,https://www.chemicalprobes.org/azd5153,"BRD4, BRD2, BRDT, BRD3","Epigenetic, Epigenetic, Epigenetic, Epigenetic","Bromodomain, Bromodomain, Bromodomain, Bromodomain",2023-03-02,"O60885, P25440, Q58F21, Q15059",RSMYFSPOTCDHHJ-GOSISDBHSA-N,COc1nnc2ccc(N3CCC(c4ccc(OCCN5CCN(C)C(=O)[C@H]5C)cc4)CC3)nn12,No,No,CHEMBL4078100,668436,,Inhibitor,"5 nM, 100 nM, 50 nM","BRD4 Fluorescence Polarization Assay, Bromoscan","25 nM, 12.6 nM, 5 nM","Estrogen Receptor Downregulation Assay, c-Myc Downregulation Assay, Cell Viability Assay","IC50, GI50","Rat, Dog",unknown,
LP-935509,3.0,2.5,2.0,No,https://www.chemicalprobes.org/lp-935509,AAK1,Kinase,Ser/Thr kinase,2023-03-01,Q2M2I8,GOOYSJIWTIHOGW-UHFFFAOYSA-N,COc1ncccc1-c1cnn2ccc(N3CCN(C(=O)OC(C)C)CC3)nc12,No,No,CHEMBL4127773,230769,,Inhibitor,"3.3 ± 0.7 nM, 0.9 nM","phosphorylation of peptide inhibition, Enzymatic assay",2.8 ± 0.4 nM,In cell phosphorylation inhibition,IC50,"Mouse, Rat",10 mg/Kg,
ZIMLOVISERTIB,3.0,2.0,1.0,No,https://www.chemicalprobes.org/zimlovisertib,IRAK4,Kinase,TKL,2023-03-01,Q9NWZ3,JKDGKIBAOAFRPJ-ZBINZKHDSA-N,CC[C@H]1[C@@H](COc2nccc3cc(C(N)=O)c(OC)cc23)NC(=O)[C@H]1F,No,No,CHEMBL4081711,1785299,,Inhibitor,0.2 ± 0.1 nM,"DELFIA assay using activated full-length IRAK4 protein in the presence of 600 μM ATP (i.e., ATP Km) and assessing phosphorylation of a peptide substrate",2.4 ± 1.9 nM,R848-stimulated TNFα production in peripheral blood mononuclear cells (PBMCs) isolated from human blood,IC50,"Rat, Dog","1 mg/Kg, 5 mg/Kg",CANSAR1682746
Emavusertib,3.0,3.0,1.0,No,https://www.chemicalprobes.org/emavusertib,IRAK4,Kinase,TKL,2023-03-01,Q9NWZ3,SJHNWSAWWOAWJH-MRXNPFEDSA-N,Cc1cc(-c2nc(C(=O)Nc3cc4oc(N5CCOCC5)nc4nc3N3CC[C@@H](O)C3)co2)ccn1,No,No,CHEMBL4783351,3316728,,Inhibitor,31.7 nM,TR-FRET assay using recombinant IRAK4 kinase,"514 nM, 270 nM, 696-1375 nM","Inhibition of LTA induced TNFα in THP-1 Cells, pIRAK1 modulation in MV4-11 cell-line, Modulation of IL6 in human whole blood assay 
TLR2 (LTA) induced	989 ± 686 nM,
IL-1R (IL-1β) induced	1375 ± 272 nM,
TLR5 (FLA-ST) induced	696 nM",IC50,"Mouse, Rat, Dog","3 mg/Kg, 10 mg/Kg, 1 mg/Kg",
IRAK4-IN-28,3.0,2.0,2.0,No,https://www.chemicalprobes.org/irak4-in-28,"IRAK4, IRAK1","Kinase, Kinase","TKL, TKL",2023-03-01,"Q9NWZ3, P51617",DJVYXMINSBMUHH-QAQDUYKDSA-N,c1nc(N[C@H]2CC[C@H](N3CCOCC3)CC2)c2c(C3CCOCC3)c[nH]c2n1,Yes,No,CHEMBL4064608,135759,,Inhibitor,"5 nM, 0.7 nM, 23 nM","Enzymatic Assay, DiscoverX Kd ELECT, enzymatic assay","52 nM, ~ 1000 nM","IRAK4 Cell Potency Assay (FACS) after stimulation with 25 ng/mL recombinant IL-1 and staining for anti-pIRAK4, Dose-dependent inhibition of IκBα phosphorylation in OCI-LY10 cells upon treatment of cells with compound 28 for 14 h",IC50,"Rat, Dog","2 mg/kg, 5 mg/kg, 1 mg/kg",CANSAR137197
SR-4835,0.0,0.0,0.0,No,https://www.chemicalprobes.org/sr-4835,"CDK12, CDK13","Kinase, Kinase","CMGC, CMGC",2023-02-24,"Q9NYV4, Q14004",FSELUFUYNUNZKD-UHFFFAOYSA-N,Cn1cc(-n2cnc3c(NCc4nc5cc(Cl)c(Cl)cc5[nH]4)nc(N4CCOCC4)nc32)cn1,No,No,CHEMBL4877117,3652871,,Inhibitor,"98 nM, 99.0 ± 10.5 nM, 4.9 nM","Binding affinity (DiscoverX), ADP-glo kinase assay","105.5 ± 5.50 nM, 15-25 nM","percentage of the ratio of pSer2 of Pol II CTD signal versus total Pol II CTD signal relative to DMSO control (In Cell Western), Anti-proliferative activity",EC50,Mouse,20 mg/Kg,
ALW-II-49-7,3.0,0.0,1.0,No,https://www.chemicalprobes.org/alw-ii-49-7,"DDR2, DDR1","Kinase, Kinase","Tyrosine kinase, Tyrosine kinase",2023-02-13,"Q16832, Q08345",SAAYRHKJHDIDPH-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1cncc(C(N)=O)c1,No,No,CHEMBL552425,255911,,Inhibitor,"18.6 nM, 12.4 nM",KinomeSCAN,1 µM,Decreasing level of DDR2 Phosphorylation,INH,,,
TES-1025,0.0,0.0,0.0,No,https://www.chemicalprobes.org/tes-1025,ACMSD,Enzyme,Carboxylase,2023-02-13,Q8TDX5,CDQQWCLOMUMQMM-UHFFFAOYSA-N,N#Cc1c(-c2cccs2)nc(SCc2cccc(C(=O)NO)c2)[nH]c1=O,Yes,Yes,CHEMBL4082726,1785169,,Inhibitor,13 ± 3 nM,ACMSD enzymatic assay,40%,increase in intracellular NAD+ levels,% in,Mouse,"0.5 mg/Kg, 5 mg/Kg",
EPZ005687,3.0,0.0,1.0,No,https://www.chemicalprobes.org/epz005687,EZH2,Epigenetic,Methyltransferase ,2023-01-26,Q15910,ZOIBZSZLMJDVDQ-UHFFFAOYSA-N,Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc3c2cnn3C2CCCC2)c(O)n1,No,No,,3444996,,Inhibitor,"24 ± 7 nM, 54 ± 5 nM","Biochemical Enzyme Assay, Flashplate assay",80 ± 30 nM,Methylation of substrate H3K27 detected by Western,IC50,,,
PF-367,3.7,3.0,3.0,No,https://www.chemicalprobes.org/pf-367,"GSK3A, GSK3B","Kinase, Kinase","CMGC, CMGC",2023-01-25,"P49840, P49841",RQFYFNAGNBUGFC-UHFFFAOYSA-N,COc1ccc(-c2ocnc2C(=O)NCCCn2cncn2)cc1Cl,No,No,,2976831,,Inhibitor,"10 nM, 9.0 nM, 1.1 nM, 2.1 nM","Mobility shift assay, ADP-Glo assay, GSK-3β enzyme assay",466 nM,Inhibition of Tau phosphorylation assay,IC50,Rat,50 mg/Kg,
MFH290,4.0,3.0,1.0,No,https://www.chemicalprobes.org/mfh290,"CDK12, CDK13","Kinase, Kinase","CMGC, CMGC",2023-01-25,"Q9NYV4, Q14004",COGUZYALRYMQTD-LJQANCHMSA-N,C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,No,Yes,CHEMBL4647764,3339086,,Inhibitor,"25 nM, 49 nM",Biochemical assay,"10.15 nM, 0%","Cell Proliferation assay, Pulldown assay (remaining CDK12 percentage)",IC50,Mouse,"1 mg/Kg, 5 mgKg, 10 mg/Kg",CANSAR3329968
JH-X-119-01,2.5,3.0,2.0,No,https://www.chemicalprobes.org/jh-x-119-01,IRAK1,Kinase,TKL,2023-01-25,P51617,WQVPGYMGERDXLH-UHFFFAOYSA-N,C=CC(=O)Nc1cccc(C(=O)Nc2ccc(NC(=O)c3cccc(-c4ccn[nH]4)n3)cc2)c1,No,Yes,CHEMBL4782804,3580467,,Inhibitor,9 nM,Enzymatic assay,,JH-X-119-01 (10 μM) decreases phosphorylation of NF-κB and mRNA levels of IL-6 and TNFα in LPS-treated macrophages in vitro,,Mouse,5 mg/kg,
LRRK2-IN1,3.0,3.0,1.0,No,https://www.chemicalprobes.org/lrrk2-in-1,LRRK2,Kinase,TKL,2023-01-24,Q5S007,IWMCPJZTADUIFX-UHFFFAOYSA-N,COc1cc(C(=O)N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,No,No,CHEMBL2012582,870554,,Inhibitor,"6 nM, 13 nM, 20 nM","Enzymatic activity of GST-LRRK2[G2019S] (1,326–2,527), Enzymatic activity of GST-LRRK2 (1,326–2,527), Binding Assay (Ambit)",,Near-maximal effects of 1 μM LRRK2-IN-1 on dephosphorylation of Ser910 and Ser935 and 14-3-3 binding to wild-type LRRK2 and LRRK2[G2019S] were observed within 15 min and sustained for at least 2 h,INH,Mouse,"1 mg/Kg, 10 mg/Kg",
ML5,0.0,0.0,0.0,No,https://www.chemicalprobes.org/ml5,S1PR1,GPCR,Sphingosine receptor,2023-01-24,P21453,FWJRVGZWNDOOFH-OAHLLOKOSA-N,CCCCCCc1cccc(NC(=O)[C@H](N)CCP(=O)(O)O)c1,No,Yes,CHEMBL1221649,1421673,,Antagonist,77 nM,GTP-γS binding assay using CHO cell membranes,18 nM,Antagonist activity at human S1P1 receptor expressed in CHO cells assessed as inhibition of SEW2871-induced [35S]GTPgamma binding,Ki,Rat,1 mg/Kg,CANSAR1421688
AZ2858,0.0,0.0,0.0,No,https://www.chemicalprobes.org/az2858,GSK3B,Kinase,CMGC,2023-01-24,P49841,FHCSBLWRGCOVPT-UHFFFAOYSA-N,CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2)CC1,No,No,CHEMBL2177161,455810,,Inhibitor,4.9 nM,Biochemical Assay,76 nM,Inhibition of Tau phosphorylation,IC50,,,
PT-65,2.0,0.0,2.0,No,https://www.chemicalprobes.org/pt-65,"GSK3A, GSK3B","Kinase, Kinase","CMGC, CMGC",2023-01-24,"P49840, P49841",QJSFLEBIQZMJQF-UHFFFAOYSA-N,Nc1ncc(-c2ccc(S(=O)(=O)N3CCN(CCCCc4cn(CCOCCOCCOCCOCCOCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)nn4)CC3)cc2)nc1C(=O)Nc1cccnc1,No,Yes,CHEMBL5084520,3900947,,Degrader (PROTAC),12.41 nM,SPR,"28.3 nM, 94.3 ± 2.2%, 34.2 nM, 90.8 ± 2.9%","Degradation of GSK3B in SH-SY5Y cells after 24 h treatment, max degradation in cell @ 1 uM, max degradation in cells @ 1 uM","DC50, Dmax",,,
BAY-6035,4.0,0.0,2.0,No,https://www.chemicalprobes.org/bay-6035,SMYD3,Epigenetic,Methyltransferase,2023-01-23,Q9H7B4,CKFRXCBNKKOFGO-IGEOTXOUSA-N,C[C@H]1CC(=O)Nc2cc(C(=O)NCCC3CC3)ccc2N1C(=O)N1CC2CC2C1,No,No,CHEMBL4746525,3558528,,Inhibitor,"8.34 K, 88 nM, 133 nM, 97 nM","Thermal Shift Assay, Scintillation Proximity Assay, ITC, SPR",183 ± 13 nM,Inhibition of SMYD3-dependent MAP3K2 methylation in cells,IC50,,,BAY-444
SGC6870,4.0,0.0,2.0,No,https://www.chemicalprobes.org/sgc6870,PRMT6,Epigenetic,Methyltransferase,2023-01-23,Q96LA8,NIPTUMFVYBXSMZ-JOCHJYFZSA-N,Cc1cc(C)cc([C@@H]2c3cc(C)ccc3NC(=O)CN2C(=O)c2ccc(Br)s2)c1,No,No,CHEMBL5070897,2855705,,Inhibitor,77 nM,Biochemical assay (radiometric method),"900 ± 100 nM, 600 ± 100 nM","SGC6870 potently and concentration-dependently reduced cellular levels of H3R2me2a, SGC6870 potently and concentration-dependently reduced cellular levels of H4R3me2a",IC50,,,SGC6870N
DGY-09-192,4.0,4.0,2.0,No,https://www.chemicalprobes.org/dgy-09-192,"FGFR1, FGFR2","Kinase, Kinase","TK, TK",2022-12-21,"P11362, P21802",WDBUEMWHXKHQNB-NNAUULPKSA-N,COc1cc(OC)c(Cl)c(/N=C(\O)N(C)c2cc(Nc3ccc(N4CCN(C/C(O)=N/[C@H](C(=O)N5C[C@H](O)C[C@H]5/C(O)=N\[C@H](C)c5ccc(-c6scnc6C)cc5)C(C)(C)C)CC4)cc3)ncn2)c1Cl,Yes,Yes,,3445795,,Degrader (PROTAC),"23.8 nM, 34 nM",Z’-LYTE kinase assay by Invitrogen,"4.35 nM, 85%, 17 nM, 70 nM, 74%, 1 nM","Target degradation, Anti-proliferation activity (CellTiter-Glo assay), Target degradation after 6 h treatment","DC50, Dmax, IC50",Mouse,"1 mg/Kg, 3 mg/Kg, 10 mg/Kg",DGY-09-192-Neg
BSJ-04-122,2.5,0.0,2.0,No,https://www.chemicalprobes.org/bsj-04-122,"MAP2K4, MAP2K7","Kinase, Kinase","STE, STE",2022-12-21,"P45985, O14733",LWXOPXNDPRPGMJ-UHFFFAOYSA-N,C=C/C(O)=N/c1ccccc1Nc1ncnc2[nH]cc(Cl)c12,No,Yes,,3445418,,Inhibitor,"4 nM, 181 nM, 707 nM","Lanthascreen binding assay; covalent binding to CYS247, located before the highly conserved DFG motif, was confirmed by LC-MS, Radioisotope binding assay ([32P]ATP kinase assay); covalent binding to CYS261, located before the highly conserved DFG motif, was confirmed by LC-MS, Capillary microfluidic electrophoretic mobility shift assay","87.0%, ~100%, 90.2%","Kinativ, JNK1/2 phosphorylation inhibition",% in,,,"N-(2-((5-chloro-7H-pyrrolo[2,3-d]pyrimidin-4-yl)amino)phenyl)propionamide"
UNC6934,4.0,0.0,3.0,No,https://www.chemicalprobes.org/unc6934,NSD2,Epigenetic,Methyltransferase,2022-12-20,O96028,KOZGEDUWAQFVAV-UHFFFAOYSA-N,O=C1COc2cc(C(=O)N(Cc3ccc(C(=O)Nc4ccncn4)cc3)C3CC3)ccc2N1,No,No,CHEMBL5200945,2888304,,Antagonist,"91 ± 8 nM, 104 ± 13 nM, 78 ± 29 nM","SPR binding, Binding of NSD2-PWWP1 to nucleosomal H3K36me2 by Alphascreen of N-terminal domain, Binding of NSD2-PWWP1 to nucleosomal H3K36me2 by Alphascreen of Full length NSD-2",1230 ± 250 nM,"NanoBRET PPI assay, based on interaction between NSD2-PWWP1–NanoLuc and histone H3.3–HaloTag",EC50,,,UNC7145
BSJ-4-116,3.0,0.0,2.0,No,https://www.chemicalprobes.org/bsj-4-116,CDK12,Kinase,CMGC,2022-12-20,Q9NYV4,YJOJMGTVKMABKQ-FIQOPJFZSA-N,CC(C)S(=O)(=O)c1ccccc1Nc1nc(N[C@@H]2CCCN(CCCCCCCNC(=O)COc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)ncc1Cl,No,Yes,CHEMBL4870240,3314963,,Degrader (PROTAC),6 nM,radioactive CDK12/Cyclin K in vitro kinase assay,250 nM,Degradation assessed by western blot for CDK12,Activity,,,BSJ-4-116-NC
BSJ-01-175,2.0,2.0,1.0,No,https://www.chemicalprobes.org/bsj-01-175,"CDK12, CDK13","Kinase, Kinase","CMGC, CMGC",2022-11-22,"Q9NYV4, Q14004",DMUSMYYDKCXFKR-MRJIRHQNSA-N,CN(C)C/C=C/C(=O)Nc1ccc(O[C@@H]2CCC[C@@H](Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)C2)cc1,No,Yes,CHEMBL4754873,3567225,,Inhibitor,"156 nM, 282.6 nM","Biochemical Activity, Biochemical assay","42 nM, 160 nM, 0.5 to 5 µM","Anti-proliferation activity of BSJ-01–175 on Kelly cells with WT CDK12 or C1039F mutant: cell bearing C1039F mutation IC50 225.3 nM, antiproliferative activity in Ewing sarcoma cells, Competitive pull-down experiment and washout experiments followed by WB for Cyclin K, Western blot for phosphorylated RNA pol II CTD","IC50, Activity, INH",Mouse,"3 mg/Kg, 10 mg/Kg",
FMF-02-063-1,2.0,0.0,1.0,No,https://www.chemicalprobes.org/fmf-02-063-1,"PIK3CD, PIK3CG","Kinase, Kinase","PI3/PI4-kinase, PI3/PI4-kinase",2022-11-22,"O00329, P48736",GHKMIOAEPALCFS-UHFFFAOYSA-N,Cc1ccc2c(c1)C(=O)N(C)c1cnc(Nc3cccc(S(=O)(=O)N4CCC(O)CC4)c3)nc1N2C,No,No,CHEMBL3959351,706860,,Inhibitor,"2.1 nM, 6.5 nM","ADAPTA assay, homogenous, fluorescence-based immunoassay for the detection of ADP","1.4 µM, 1.3 µM, 0.62 µM, 1.0 µM, 0.35 µM","AKT and S6RP phosphorylation in isogenic HMEC lines expressing CA-p110α, CA-p110β, or CA-p110δ, Cell Viability Assays",IC50,,,CANSAR807724
